capital,num_workers,productivity,price,inventory,budget,mean_historic_sales,std_historic_sales,avg_wage,avg_capital_price,avg_consumption_good_price,market_demand,actual_demand,sales,firm_id
20.0,1.0,1.0100249999999997,0.012779281874799287,11.694023492735935,-40.25190870873099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.012140317781059323,11.705132850855788,-40.282642167919505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.011533301892006355,11.71413143093287,-40.31186397274469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.010956636797406038,11.721420280795305,-40.3396439391383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.010408804957535735,11.727324249183878,-40.366049721479776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.009888364709658948,11.732106463578623,-40.39114661428306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.009393946474176,11.735980057238365,-40.41499743442213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.0089242491504672,11.739117668102757,-40.437662463589746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.008478036692943839,11.741659132902914,-40.459199435451296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.008054134858296647,11.743717719391041,-40.47966355561997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.0076514281153818135,11.745385174446424,-40.49910754539492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.0072688567096127225,11.746735813041285,-40.517581702366634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.006905413874132086,11.747829830303122,-40.53513397265427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.006560143180425482,11.74871598428521,-40.55181003081361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.0062321360214042075,11.749433769010702,-40.56765336443158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
20.0,1.0,1.0100249999999997,0.005920529220333997,11.75001517463835,-40.58270536117174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
5.0,1.0,1.0,0.95,0.0,6.336,4.166666666666667,1.863389981249825,1.0,0.0,0.9499999999999996,26.799999999999997,26.799999999999997,3.24,32
5.0,1.0,1.0,0.9025,0.0,6.336,4.034285714285715,1.7553742551120557,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.8573749999999999,0.0,6.336,3.5300000000000002,2.115726825466842,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.8145062499999999,0.0,6.336,3.137777777777778,2.2824634731300386,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.7737809374999999,0.0,6.336,2.8240000000000003,2.361098049637075,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.7350918906249998,0.0,6.336,2.3240000000000003,2.3767170635142922,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.6983372960937497,0.0,6.336,1.8240000000000003,2.285341112394384,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.6634204312890623,0.0,6.336,1.324,2.072868543830023,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.6302494097246091,0.0,6.336,0.8240000000000001,1.694338809093388,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.5987369392383786,0.0,6.336,0.324,0.9720000000000003,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.5688000922764596,0.0,6.336,0.324,0.9720000000000003,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.5403600876626365,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.5133420832795047,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.48767497911552943,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.46329123015975293,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.44012666865176525,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.41812033521917696,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.3972143184582181,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.37735360253530714,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.35848592240854177,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.34056162628811465,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.3235335449737089,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.30735686772502346,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.2919890243387723,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.27738957312183365,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.263520094465742,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.25034408974245487,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.2378268852553321,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.2259355409925655,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.2146387639429372,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.20390682574579033,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.1937114844585008,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.18402591023557577,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.17482461472379698,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.16608338398760714,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.15777921478822676,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.14989025404881542,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.14239574134637464,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.1352759542790559,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.1285121565651031,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.12208654873684793,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.11598222130000553,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.11018311023500525,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.10467395472325498,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.09944025698709223,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.09446824413773762,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.08974483193085074,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.0852575903343082,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.08099471081759278,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.07694497527671314,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.07309772651287748,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.0694428401872336,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.0659706981778719,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.0626721632689783,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.059538555105529384,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.05656162735025291,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.053733545982740265,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.05104686868360325,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.04849452524942309,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.04606979898695193,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.04376630903760433,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.041577993585724116,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.03949909390643791,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.03752413921111601,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.03564793225056021,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.0338655356380322,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.032172258856130585,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.030563645913324056,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.029035463617657853,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.027583690436774957,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.02620450591493621,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.0248942806191894,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.023649566588229927,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.022467088258818428,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.021343733845877507,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.02027654715358363,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.019262719795904448,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.018299583806109226,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.017384604615803764,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.016515374385013576,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.015689605665762895,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.01490512538247475,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.014159869113351011,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.01345187565768346,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.012779281874799287,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.012140317781059323,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.011533301892006355,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.010956636797406038,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.010408804957535735,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.009888364709658948,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.009393946474176,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.0089242491504672,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.008478036692943839,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.008054134858296647,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.0076514281153818135,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.0072688567096127225,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.006905413874132086,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.006560143180425482,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.0062321360214042075,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.005920529220333997,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,32
5.0,1.0,1.0,0.95,0.0,6.336,4.166666666666667,1.863389981249825,1.0,0.0,0.9499999999999996,26.799999999999997,26.799999999999997,3.24,33
5.0,1.0,1.0,0.9025,0.0,6.336,4.034285714285715,1.7553742551120557,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.8573749999999999,0.0,6.336,3.5300000000000002,2.115726825466842,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.8145062499999999,0.0,6.336,3.137777777777778,2.2824634731300386,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.7737809374999999,0.0,6.336,2.8240000000000003,2.361098049637075,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.7350918906249998,0.0,6.336,2.3240000000000003,2.3767170635142922,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.6983372960937497,0.0,6.336,1.8240000000000003,2.285341112394384,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.6634204312890623,0.0,6.336,1.324,2.072868543830023,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.6302494097246091,0.0,6.336,0.8240000000000001,1.694338809093388,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.5987369392383786,0.0,6.336,0.324,0.9720000000000003,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.5688000922764596,0.0,6.336,0.324,0.9720000000000003,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.5403600876626365,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.5133420832795047,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.48767497911552943,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.46329123015975293,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.44012666865176525,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.41812033521917696,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.3972143184582181,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.37735360253530714,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.35848592240854177,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.34056162628811465,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.3235335449737089,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.30735686772502346,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.2919890243387723,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.27738957312183365,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.263520094465742,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.25034408974245487,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.2378268852553321,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.2259355409925655,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.2146387639429372,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.20390682574579033,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.1937114844585008,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.18402591023557577,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.17482461472379698,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.16608338398760714,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.15777921478822676,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.14989025404881542,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.14239574134637464,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.1352759542790559,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.1285121565651031,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.12208654873684793,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.11598222130000553,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.11018311023500525,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.10467395472325498,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.09944025698709223,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.09446824413773762,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.08974483193085074,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.0852575903343082,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.08099471081759278,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.07694497527671314,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.07309772651287748,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.0694428401872336,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.0659706981778719,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.0626721632689783,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.059538555105529384,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.05656162735025291,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.053733545982740265,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.05104686868360325,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.04849452524942309,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.04606979898695193,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.04376630903760433,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.041577993585724116,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.03949909390643791,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.03752413921111601,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.03564793225056021,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.0338655356380322,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.032172258856130585,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.030563645913324056,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.029035463617657853,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.027583690436774957,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.02620450591493621,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.0248942806191894,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.023649566588229927,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.022467088258818428,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.021343733845877507,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.02027654715358363,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.019262719795904448,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.018299583806109226,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.017384604615803764,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.016515374385013576,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.015689605665762895,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.01490512538247475,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.014159869113351011,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.01345187565768346,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.012779281874799287,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.012140317781059323,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.011533301892006355,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.010956636797406038,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.010408804957535735,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.009888364709658948,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.009393946474176,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.0089242491504672,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.008478036692943839,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.008054134858296647,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.0076514281153818135,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.0072688567096127225,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.006905413874132086,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
5.0,1.0,1.0,0.006560143180425482,0.0,6.336,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,33
