Step,AgentID,Type,Capital,Labor,Production,Price,Inventory,Budget,Productivity,Wage,Skills,Savings,Consumption
7,0,Worker,,0,,,,,,1.0,0.10562125498479952,94.963124046875,1.0
7,35,Firm2,5.0,1,6.0,1.15184411015625,5.7,30.742580209531233,1.0,,,,
7,5,Worker,,0,,,,,,1.0,0.09655206468094843,94.967849703125,1.0
7,9,Worker,,0,,,,,,1.0,0.09655206468094843,95.038174046875,1.0
7,28,Worker,,0,,,,,,1.0,0.09655206468094843,96.015224703125,1.0
7,6,Worker,,0,,,,,,1.0,0.09655206468094843,96.040174078125,1.0
7,20,Worker,,0,,,,,,1.0,0.09655206468094843,94.967849703125,1.0
7,11,Worker,,0,,,,,,1.0,0.10562125498479952,94.967849703125,1.0
7,24,Worker,,0,,,,,,1.0,0.09655206468094843,94.863374046875,1.0
7,10,Worker,,0,,,,,,1.0,0.10562125498479952,93.868367796875,1.0
7,25,Worker,,0,,,,,,1.0,0.09655206468094843,96.908249046875,1.0
7,4,Worker,,0,,,,,,1.0,0.09655206468094843,94.863374046875,1.0
7,13,Worker,,0,,,,,,1.0,0.09655206468094843,96.0553684375,1.0
7,19,Worker,,0,,,,,,1.0,0.10562125498479952,94.212119359375,1.0
7,29,Worker,,0,,,,,,1.0,0.09655206468094843,94.89257499279687,1.0
7,14,Worker,,0,,,,,,1.0,0.09655206468094843,96.015224703125,1.0
7,8,Worker,,0,,,,,,1.0,0.09655206468094843,96.0553684375,1.0
7,12,Worker,,0,,,,,,1.0,0.09655206468094843,94.958374046875,1.0
7,18,Worker,,0,,,,,,1.0,0.09655206468094843,95.9603684375,1.0
7,22,Worker,,0,,,,,,1.0,0.09655206468094843,94.863374046875,1.0
7,31,Firm1,20.0,1,1.0,0.6983372960937497,8.538068994171914,10.47487704795449,1.005,,,,
7,3,Worker,,0,,,,,,1.0,0.09655206468094843,95.598905609375,1.0
8,26,Worker,,0,,,,,,1.0,0.09606930435754368,93.97859714222656,1.0
8,28,Worker,,0,,,,,,1.0,0.09606930435754368,94.92097279847657,1.0
8,13,Worker,,0,,,,,,1.0,0.09606930435754368,94.96111653285156,1.0
8,15,Worker,,0,,,,,,1.0,0.09606930435754368,94.86611653285156,1.0
8,30,Firm1,20.0,1,1.0,0.6634204312890623,8.655607267240153,7.8745277784392,1.005,,,,
8,34,Firm2,5.0,1,3.0,1.0942519046484374,0.0,37.34092330829027,1.0,,,,
8,0,Worker,,0,,,,,,1.0,0.10667746753464752,93.86887214222656,1.0
8,1,Worker,,0,,,,,,1.0,0.09606930435754368,95.17477579597657,1.0
8,20,Worker,,0,,,,,,1.0,0.09606930435754368,93.87359779847657,1.0
8,33,Firm2,5.0,1,6.0,1.0942519046484376,5.7,27.310631635964842,1.0,,,,
8,12,Worker,,0,,,,,,1.0,0.09606930435754368,93.86412214222655,0.00575000000000081
8,17,Worker,,0,,,,,,1.0,0.09606930435754368,95.91349153285157,1.0
8,21,Worker,,0,,,,,,1.0,0.09606930435754368,92.21773297854892,1.0
8,25,Worker,,0,,,,,,1.0,0.09606930435754368,95.81399714222657,1.0
8,2,Worker,,0,,,,,,1.0,0.10667746753464752,93.82422747113282,1.0
8,11,Worker,,0,,,,,,1.0,0.10667746753464752,93.87359779847657,1.0
8,14,Worker,,0,,,,,,1.0,0.09606930435754368,94.92097279847657,1.0
8,31,Firm1,20.0,1,1.0,0.6634204312890623,8.655607267240153,9.8745277784392,1.005,,,,
8,9,Worker,,0,,,,,,1.0,0.09606930435754368,93.94392214222657,1.0
8,19,Worker,,0,,,,,,1.0,0.10667746753464752,93.11786745472655,0.01150000000000162
8,18,Worker,,0,,,,,,1.0,0.09606930435754368,94.86611653285156,1.0
8,3,Worker,,0,,,,,,1.0,0.09606930435754368,94.50465370472656,1.0
8,36,Firm2,5.0,1,3.0,1.0942519046484374,0.0,38.70162143799165,1.0,,,,
8,24,Worker,,0,,,,,,1.0,0.09606930435754368,93.76912214222656,1.0
8,22,Worker,,0,,,,,,1.0,0.09606930435754368,93.76912214222656,1.0
8,27,Worker,,0,,,,,,1.0,0.09606930435754368,92.82197747113281,1.0
8,29,Worker,,0,,,,,,1.0,0.09606930435754368,93.79832308814844,1.0
8,32,Firm2,5.0,1,3.0,1.0942519046484374,0.0,38.70162143799164,1.0,,,,
8,6,Worker,,0,,,,,,1.0,0.09606930435754368,94.94592217347657,1.0
